time/fps,rollout/episode_length,rollout/total_reward,rollout/episode_reward,time/iterations,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/rew_collision,rollout/rew_termination,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range_vf,train/n_updates,time/training,train/approx_kl,train/loss
124,18.091,0.676,0.677,2119,34717696,0.701,-0.055,0.03,-4.697542188842664,0.6577129364013672,0.0001,0.2,-0.009934871931523618,6.1667317096477765,0.36881160394265233,0.2,10590,2.931793689727783,0.057225786,2.6899170875549316
123,18.839,0.674,0.702,2120,34734080,0.7,-0.06,0.034,-4.7067453198962745,0.6623070240020752,0.0001,0.2,0.013132125785988238,5.8614556259579125,0.2746310763888889,0.2,10595,0.7597317695617676,0.025925977,5.5455498695373535
123,17.802,0.695,0.675,2121,34750464,0.713,-0.05,0.032,-4.621077800619191,0.673022449016571,0.0001,0.2,0.0102723340535986,5.906196936245622,0.32252155172413793,0.2,10600,1.5217232704162598,0.04573509,5.096778392791748
124,17.499,0.675,0.663,2122,34766848,0.702,-0.059,0.031,-4.5833145873561785,0.6363462507724762,0.0001,0.2,-0.016865385942469547,6.594494108941145,0.34156050955414013,0.2,10605,3.3092567920684814,0.0414152,3.3323843479156494
124,18.465,0.723,0.701,2123,34783232,0.74,-0.053,0.035,-4.659539241983433,0.6476168036460876,0.0001,0.2,-0.0002836593088101257,6.244161430031363,0.3380681818181818,0.2,10610,2.0767343044281006,0.039133597,3.027508497238159
124,19.666,0.754,0.702,2124,34799616,0.757,-0.039,0.036,-4.654241804418893,0.63268181681633,0.0001,0.2,-0.019836007684319354,6.475138871834196,0.3604525862068966,0.2,10615,3.6612653732299805,0.04753856,5.224031925201416
124,19.74,0.731,0.708,2125,34816000,0.742,-0.047,0.035,-4.68461845826733,0.6759103238582611,0.0001,0.2,0.014825353131795576,5.759766767191333,0.3023255813953488,0.2,10620,1.3622713088989258,0.08659505,4.824499607086182
124,18.369,0.689,0.694,2126,34832384,0.706,-0.051,0.033,-4.692042247716324,0.6676814556121826,0.0001,0.2,-0.01009396297495553,6.044741098697369,0.3554544413919414,0.2,10625,2.8668150901794434,0.0547367,3.6198618412017822
124,18.102,0.719,0.687,2127,34848768,0.731,-0.048,0.036,-4.62279720274394,0.6512696146965027,0.0001,0.2,-0.01245053049376947,6.332801149195473,0.3642774748322148,0.2,10630,3.129318952560425,0.05017543,3.434824228286743
124,16.74,0.681,0.654,2128,34865152,0.699,-0.052,0.033,-4.650395527007474,0.6603558361530304,0.0001,0.2,0.0073346776804726595,6.086539825816064,0.29518312101910826,0.2,10635,1.660914421081543,0.050462075,2.939870595932007
124,19.416,0.722,0.722,2129,34881536,0.736,-0.049,0.035,-4.573992765866793,0.6667356491088867,0.0001,0.2,0.017880248063458847,6.0904884044940655,0.30456730769230766,0.2,10640,1.360656499862671,0.07125285,4.504337787628174
124,20.082,0.752,0.73,2130,34897920,0.755,-0.041,0.038,-4.6546829090044195,0.6788816750049591,0.0001,0.2,-0.004402153001888021,5.723736779699066,0.37396643968871596,0.2,10645,2.7044918537139893,0.082143866,1.8258376121520996
124,19.773,0.693,0.714,2131,34914304,0.701,-0.04,0.032,-4.652563201464139,0.6529327034950256,0.0001,0.2,-0.005292273490116573,6.043870489413922,0.3578125,0.2,10650,2.7226247787475586,0.054520138,4.0569748878479
124,19.241,0.73,0.718,2132,34930688,0.744,-0.05,0.035,-4.613887770810111,0.6696518957614899,0.0001,0.2,-0.010689781081897241,6.005906390822696,0.3607691498316498,0.2,10655,3.1115498542785645,0.049385134,3.3786284923553467
124,17.637,0.679,0.675,2133,34947072,0.7,-0.05,0.03,-4.628693234478986,0.6742628514766693,0.0001,0.2,0.013844354857725125,5.921492219854284,0.27598379629629627,0.2,10660,1.4119484424591064,0.05723634,4.190680980682373
124,17.83,0.68,0.675,2134,34963456,0.699,-0.05,0.032,-4.62845428387324,0.6582626700401306,0.0001,0.2,0.018672490119934083,6.139493143558502,0.30078125,0.2,10665,1.2573904991149902,0.027394783,6.503199577331543
123,19.517,0.697,0.714,2135,34979840,0.717,-0.052,0.032,-4.63679467347952,0.6393507122993469,0.0001,0.2,0.018557128489304048,6.324232820364145,0.2799278846153846,0.2,10670,1.3686838150024414,0.11616328,4.132313251495361
124,19.241,0.713,0.727,2136,34996224,0.734,-0.057,0.037,-4.625179474170391,0.6605193912982941,0.0001,0.2,0.01651544224184293,5.905267156087435,0.262119391025641,0.2,10675,0.8127593994140625,0.02338009,5.619198799133301
123,19.489,0.699,0.709,2137,35012608,0.72,-0.054,0.033,-4.55018897673663,0.6704838573932648,0.0001,0.2,-0.02270603215541033,5.80859286813175,0.3826102941176471,0.2,10680,4.472439289093018,0.05732291,2.8261654376983643
124,19.839,0.711,0.72,2138,35028992,0.727,-0.051,0.035,-4.5284213590874245,0.6684199571609497,0.0001,0.2,0.0015752780123086518,5.902426646500038,0.3240327380952381,0.2,10685,1.976076602935791,0.040020496,4.241429328918457
124,19.657,0.713,0.73,2139,35045376,0.73,-0.053,0.036,-4.5810713279904345,0.6871585845947266,0.0001,0.2,0.022425031128126806,5.600293745206097,0.30382627952755903,0.2,10690,1.327197790145874,0.028959896,5.49900484085083
123,18.573,0.715,0.712,2140,35061760,0.733,-0.051,0.033,-4.646796335776647,0.7150221168994904,0.0001,0.2,0.019423467286590796,5.0579162786404295,0.2881673177083333,0.2,10695,1.004565954208374,0.027668724,3.839496612548828
124,18.687,0.726,0.716,2141,35078144,0.735,-0.045,0.036,-4.711028367871941,0.6574635207653046,0.0001,0.2,-0.016497748967249568,6.042152162314137,0.381860835694051,0.2,10700,3.7059555053710938,0.051919013,5.247368812561035
124,19.112,0.69,0.704,2142,35094528,0.704,-0.047,0.032,-4.708980916620611,0.6538533270359039,0.0001,0.2,0.004396642798783033,6.231727002741216,0.32567822802197804,0.2,10705,1.9229872226715088,0.03755978,5.161022186279297
124,18.349,0.711,0.684,2143,35110912,0.719,-0.042,0.034,-4.747635245015147,0.6836068332195282,0.0001,0.2,-0.02393733691761044,5.698026164865617,0.3792595284237726,0.2,10710,4.081164360046387,0.058681052,2.1894798278808594
124,18.216,0.691,0.68,2144,35127296,0.714,-0.055,0.033,-4.713605331652092,0.6590832769870758,0.0001,0.2,0.016082137286888832,6.174516415957249,0.3112571022727273,0.2,10715,1.3852894306182861,0.06331538,3.536830425262451
124,18.582,0.706,0.696,2145,35143680,0.72,-0.048,0.034,-4.805418940527098,0.6656902432441711,0.0001,0.2,-0.003514663495090125,5.862845371876444,0.3356236049107143,0.2,10720,2.351743698120117,0.040272508,3.9964795112609863
124,18.318,0.695,0.686,2146,35160064,0.713,-0.049,0.031,-4.772259042463229,0.6626618206501007,0.0001,0.2,0.02271573394110412,5.952509246709693,0.3207299618320611,0.2,10725,1.3636536598205566,0.05376296,3.5076966285705566
124,16.385,0.634,0.633,2147,35176448,0.664,-0.058,0.029,-4.717961583314119,0.6882924437522888,0.0001,0.2,0.017606246029889142,5.526177916703401,0.3183449074074074,0.2,10730,1.4159305095672607,0.04307019,2.61547589302063
124,18.615,0.687,0.7,2148,35192832,0.703,-0.048,0.032,-4.673863268373813,0.6616218984127045,0.0001,0.2,-0.013266345882089034,6.051026008453876,0.3689264950166113,0.2,10735,3.162919521331787,0.048435014,6.034651756286621
124,17.791,0.646,0.658,2149,35209216,0.671,-0.055,0.03,-4.694920834955179,0.6684679687023163,0.0001,0.2,-0.006039984464504809,5.7689252529504165,0.3544811320754717,0.2,10740,2.7592051029205322,0.058630902,3.594277858734131
124,18.775,0.684,0.678,2150,35225600,0.697,-0.044,0.031,-4.713267067251684,0.6544956564903259,0.0001,0.2,-0.001680410084352918,6.004408152680419,0.3331192922374429,0.2,10745,2.31477952003479,0.039448965,3.959667682647705
124,17.848,0.674,0.671,2151,35241984,0.694,-0.051,0.031,-4.70916429716139,0.6513416767120361,0.0001,0.2,-0.023273877763240854,6.032675897056733,0.3631634736180904,0.2,10750,4.172492504119873,0.052541588,5.761127948760986
124,19.272,0.692,0.704,2152,35258368,0.705,-0.046,0.033,-4.722806066376357,0.6505115330219269,0.0001,0.2,-0.011163040191418278,6.1561071197327495,0.3615880972696246,0.2,10755,3.0702762603759766,0.047683198,3.171173095703125
124,19.472,0.72,0.706,2153,35274752,0.734,-0.049,0.035,-4.6712044200057505,0.654819130897522,0.0001,0.2,0.010464794107906098,6.116546863280003,0.3142197327044025,0.2,10760,1.668945074081421,0.047007244,2.8414087295532227
124,18.808,0.732,0.704,2154,35291136,0.738,-0.043,0.037,-4.729084843939001,0.6776787042617798,0.0001,0.2,-0.004995674106546424,5.614432639244831,0.35307173295454547,0.2,10765,2.778830051422119,0.058632728,3.0142948627471924
124,17.749,0.665,0.666,2155,35307520,0.69,-0.057,0.031,-4.693591176689445,0.665500819683075,0.0001,0.2,-0.013371534117908737,5.84599218043414,0.3605925324675325,0.2,10770,3.253633975982666,0.0487699,2.9664275646209717
124,19.225,0.72,0.71,2156,35323904,0.737,-0.05,0.033,-4.62113131663596,0.6512703597545624,0.0001,0.2,-0.01951773060143995,6.296089675691393,0.3724160206718346,0.2,10775,4.052964925765991,0.0637418,5.110828399658203
124,18.394,0.699,0.69,2157,35340288,0.719,-0.054,0.034,-4.556436190639969,0.6793032586574554,0.0001,0.2,0.01563194314235427,5.64643182719711,0.31586450729927007,0.2,10780,1.4327762126922607,0.051483735,5.022908687591553
124,18.848,0.686,0.699,2158,35356672,0.706,-0.051,0.03,-4.54374773416923,0.6757520735263824,0.0001,0.2,-0.012765563598224219,5.613186906137373,0.38138741856677527,0.2,10785,3.221043586730957,0.049968075,7.210907459259033
124,18.651,0.703,0.714,2159,35373056,0.719,-0.05,0.034,-4.517297589377071,0.6808697283267975,0.0001,0.2,-0.005565393464953712,5.533442063278027,0.3601942883895131,0.2,10790,2.813729763031006,0.050857548,2.0813546180725098
124,19.227,0.727,0.713,2160,35389440,0.734,-0.043,0.037,-4.552471806662424,0.6645259261131287,0.0001,0.2,0.005250651953475816,5.951739745821271,0.32357142857142857,0.2,10795,1.8368241786956787,0.0428838,4.930441379547119
124,19.451,0.673,0.698,2161,35405824,0.691,-0.049,0.031,-4.567426530682311,0.677894115447998,0.0001,0.2,0.004101977700234524,5.857909231769796,0.33840880102040816,0.2,10800,2.0487987995147705,0.04203828,4.758904457092285
124,20.147,0.76,0.736,2162,35422208,0.763,-0.042,0.038,-4.552251679028651,0.6635219752788544,0.0001,0.2,-0.0061662508131459706,5.849783597066421,0.34356831395348836,0.2,10805,2.7102320194244385,0.05706528,2.809354066848755
123,18.415,0.657,0.665,2163,35438592,0.684,-0.055,0.028,-4.571510998225303,0.6854974031448364,0.0001,0.2,-0.002989072523925496,5.5507872442632795,0.3537176724137931,0.2,10810,2.7342028617858887,0.060376614,3.421109914779663
123,19.938,0.75,0.737,2164,35454976,0.756,-0.042,0.036,-4.532721861299262,0.6376107335090637,0.0001,0.2,0.008388677064935306,6.5048633268080565,0.3184770331325301,0.2,10815,1.7450168132781982,0.041893505,5.926842212677002
123,17.883,0.655,0.671,2165,35471360,0.68,-0.056,0.032,-4.509511825165462,0.6818066537380219,0.0001,0.2,0.0046048694203704435,5.781727140718471,0.32646004098360654,0.2,10820,1.91229248046875,0.042343825,3.900038003921509
124,18.325,0.657,0.679,2166,35487744,0.682,-0.055,0.029,-4.555665354837071,0.6573091149330139,0.0001,0.2,0.004007228586653417,5.995419590310617,0.3321200284090909,0.2,10825,1.8460900783538818,0.04224804,3.6898562908172607
123,20.42,0.774,0.735,2167,35504128,0.774,-0.038,0.038,-4.546579575367111,0.644892007112503,0.0001,0.2,-0.011057835105779788,6.253817373900104,0.34459307553956836,0.2,10830,2.908572196960449,0.051110968,3.781217098236084
124,18.746,0.717,0.705,2168,35520512,0.732,-0.048,0.033,-4.61799404913919,0.6719610393047333,0.0001,0.2,-0.011258921961773905,5.723679949944479,0.3596217105263158,0.2,10835,2.9832985401153564,0.051631283,6.299416542053223
124,19.111,0.664,0.705,2169,35536896,0.683,-0.05,0.032,-4.631903691945342,0.672812819480896,0.0001,0.2,0.003188894475398935,5.810153132162723,0.3446621192893401,0.2,10840,2.0650060176849365,0.04285551,3.184587001800537
124,17.943,0.7,0.688,2170,35553280,0.723,-0.057,0.034,-4.6250099699757445,0.6719164252281189,0.0001,0.2,-0.016639644895463216,5.856418248826423,0.3724649705014749,0.2,10845,3.567728281021118,0.052205585,2.4712960720062256
124,19.225,0.72,0.688,2171,35569664,0.73,-0.044,0.035,-4.596131549941169,0.6749639511108398,0.0001,0.2,-0.0032487284384727006,5.8727432612388855,0.35856894841269843,0.2,10850,2.653149366378784,0.04140969,3.671010971069336
124,19.663,0.739,0.752,2172,35586048,0.745,-0.039,0.033,-4.660384393977827,0.6814475953578949,0.0001,0.2,-0.015636491328648746,5.593600777675617,0.36632740825688076,0.2,10855,3.4192590713500977,0.049444377,3.9200823307037354
124,19.14,0.72,0.712,2173,35602432,0.73,-0.045,0.036,-4.633693680618748,0.6816127300262451,0.0001,0.2,0.017697299456675395,5.610906682231209,0.2937381628787879,0.2,10860,1.3868565559387207,0.05624138,2.943605422973633
124,20.002,0.745,0.744,2174,35618816,0.755,-0.046,0.036,-4.673985891532355,0.6673146784305573,0.0001,0.2,-0.01790507060961209,5.734392280931826,0.37106036324786323,0.2,10865,3.7042081356048584,0.047967244,1.117538571357727
123,19.001,0.701,0.707,2175,35635200,0.716,-0.049,0.034,-4.64333474695386,0.6884526014328003,0.0001,0.2,0.0005580610723063276,5.571746638758266,0.3332167288557214,0.2,10870,2.113290309906006,0.039838385,3.694458246231079
124,18.802,0.712,0.709,2176,35651584,0.725,-0.046,0.034,-4.683238196507686,0.655519962310791,0.0001,0.2,0.004405286881315001,5.951636845109153,0.334569209039548,0.2,10875,1.8542580604553223,0.04394732,4.849557876586914
124,19.421,0.716,0.718,2177,35667968,0.728,-0.046,0.033,-4.7043231826516525,0.6679921746253967,0.0001,0.2,6.508181770494328e-06,5.793258599380948,0.3267257462686567,0.2,10880,2.0986742973327637,0.043284945,2.3651676177978516
123,20.259,0.718,0.724,2178,35684352,0.734,-0.048,0.032,-4.686167814792731,0.6767415702342987,0.0001,0.2,-0.023127396792902814,5.5917517288581475,0.3802629662004662,0.2,10885,4.496872425079346,0.053101655,4.4673171043396
124,18.174,0.731,0.695,2179,35700736,0.744,-0.048,0.035,-4.73513066320491,0.6947556436061859,0.0001,0.2,-0.008535735911332575,5.465819023605576,0.35479323308270677,0.2,10890,2.7735884189605713,0.049096912,3.362783670425415
124,18.957,0.672,0.707,2180,35717120,0.694,-0.056,0.034,-4.693936582767602,0.6736368834972382,0.0001,0.2,0.015797306741164488,5.830167138215267,0.3213186553030303,0.2,10895,1.3820652961730957,0.056926087,5.014883041381836
124,19.004,0.706,0.688,2181,35733504,0.715,-0.043,0.034,-4.670781889322288,0.6614643633365631,0.0001,0.2,-0.010902092708882802,6.068759398771725,0.358301116838488,0.2,10900,3.0800559520721436,0.049831845,4.141520977020264
123,19.953,0.76,0.733,2182,35749888,0.768,-0.045,0.037,-4.712565560673559,0.6544771790504456,0.0001,0.2,-0.004142954891417609,6.192517604938773,0.3511688468992248,0.2,10905,2.706794261932373,0.06400994,5.438573837280273
124,18.691,0.719,0.689,2183,35766272,0.736,-0.053,0.035,-4.671377282393606,0.6836806237697601,0.0001,0.2,-0.00729060758962611,5.557429616612599,0.3544701597744361,0.2,10910,2.7894399166107178,0.069254406,5.49696159362793
124,18.578,0.723,0.693,2184,35782656,0.731,-0.044,0.036,-4.693610209568291,0.6930743157863617,0.0001,0.2,-0.013454231973381558,5.423765812709832,0.36186305732484075,0.2,10915,3.3033809661865234,0.048567988,4.295508861541748
124,18.773,0.722,0.714,2185,35799040,0.729,-0.042,0.034,-4.654795930740681,0.6749213933944702,0.0001,0.2,0.01822058713816582,5.927436788031396,0.2632978723404255,0.2,10920,0.491408109664917,0.026615458,8.40314769744873
124,21.061,0.731,0.752,2186,35815424,0.74,-0.042,0.034,-4.714051294535008,0.6640225052833557,0.0001,0.2,-0.005398370559412709,6.026283105908523,0.3489697052401747,0.2,10925,2.404219627380371,0.04174038,4.077975273132324
124,19.274,0.681,0.713,2187,35831808,0.703,-0.053,0.031,-4.745062511358688,0.6988737881183624,0.0001,0.2,0.014805038459599018,5.301434356774857,0.29716651119402987,0.2,10930,1.4044482707977295,0.054883916,4.103095531463623
124,17.161,0.629,0.644,2188,35848192,0.659,-0.059,0.029,-4.7805641504577165,0.6854044795036316,0.0001,0.2,-0.006903691079597992,5.52682251781805,0.3356031128404669,0.2,10935,2.706252336502075,0.08521031,3.263450860977173
124,19.588,0.694,0.718,2189,35864576,0.707,-0.046,0.033,-4.775535082461229,0.6486614644527435,0.0001,0.2,-0.015074622244643631,6.191874198059537,0.3635027985074627,0.2,10940,3.5244414806365967,0.0484373,4.310559272766113
123,17.946,0.699,0.674,2190,35880960,0.718,-0.052,0.032,-4.735438813181484,0.6817003488540649,0.0001,0.2,-0.011611606698031263,5.582504114683936,0.3430606617647059,0.2,10945,2.846851110458374,0.042599916,2.62570858001709
123,20.014,0.724,0.699,2191,35897344,0.739,-0.051,0.037,-4.759562355099303,0.6753205060958862,0.0001,0.2,0.016451917955595436,5.726825844157826,0.3114938446969697,0.2,10950,1.3819010257720947,0.059400383,3.5560977458953857
124,18.726,0.713,0.705,2192,35913728,0.727,-0.047,0.032,-4.742973180641806,0.6610177457332611,0.0001,0.2,0.013803536576548018,5.966217015918932,0.30186795112781956,0.2,10955,1.39827561378479,0.05688868,3.47806978225708
124,18.569,0.68,0.67,2193,35930112,0.698,-0.049,0.031,-4.670979342476688,0.7005345821380615,0.0001,0.2,-0.013559357709210578,5.281468893943813,0.3536405723905724,0.2,10960,3.122479200363159,0.049757034,2.81335186958313
124,19.686,0.69,0.707,2194,35946496,0.706,-0.046,0.03,-4.681257650472116,0.6713699996471405,0.0001,0.2,-0.010015623475276474,5.899442507736925,0.3708389945652174,0.2,10965,2.891918659210205,0.054988943,3.3645801544189453
123,18.454,0.673,0.676,2195,35962880,0.692,-0.05,0.031,-4.6931590880117104,0.6922405660152435,0.0001,0.2,0.021200377576714082,5.5485970320240146,0.32888104838709675,0.2,10970,1.3021395206451416,0.032335784,6.972349166870117
123,19.672,0.718,0.714,2196,35979264,0.734,-0.049,0.034,-4.665434200372269,0.6599518060684204,0.0001,0.2,0.016294777501068676,6.150549070159001,0.294951026119403,0.2,10975,1.4086270332336426,0.054655988,5.670042991638184
124,19.628,0.667,0.705,2197,35995648,0.691,-0.054,0.03,-4.689167851987093,0.6753279864788055,0.0001,0.2,-0.008965456092298247,5.721714995045593,0.3786231884057971,0.2,10980,2.9010188579559326,0.054601707,5.11014461517334
124,18.416,0.686,0.681,2198,36012032,0.703,-0.049,0.032,-4.716751201865599,0.670998752117157,0.0001,0.2,0.01727234181400734,5.8110072366970105,0.2807667525773196,0.2,10985,1.0236084461212158,0.024256662,4.282195091247559
124,18.806,0.74,0.696,2199,36028416,0.743,-0.04,0.037,-4.721694974832132,0.6751209795475006,0.0001,0.2,-0.010068214365648446,5.7564348830303675,0.36826034330985913,0.2,10990,2.9957451820373535,0.048974607,5.1189775466918945
124,19.38,0.686,0.71,2200,36044800,0.702,-0.047,0.031,-4.727356298153217,0.6616248190402985,0.0001,0.2,0.02059194167646078,6.033790148221529,0.3183293269230769,0.2,10995,1.361588478088379,0.067202464,4.266556262969971
124,18.609,0.67,0.692,2201,36061184,0.693,-0.055,0.032,-4.715335985417423,0.667399674654007,0.0001,0.2,-0.004720483952581058,5.8959874767559795,0.3417737154150198,0.2,11000,2.6677911281585693,0.03923375,4.534496307373047
124,19.159,0.663,0.701,2202,36077568,0.685,-0.053,0.031,-4.69946185090488,0.6684085130691528,0.0001,0.2,0.016419373312614914,5.871253232310589,0.30186795112781956,0.2,11005,1.3949825763702393,0.049627244,3.729567289352417
124,20.137,0.718,0.723,2203,36093952,0.726,-0.041,0.033,-4.647442482809984,0.6675620973110199,0.0001,0.2,0.016398369995806055,5.860913247552537,0.32025286259541985,0.2,11010,1.384263515472412,0.07157253,6.227419376373291
124,20.142,0.761,0.73,2204,36110336,0.769,-0.044,0.037,-4.635597994785435,0.7006366848945618,0.0001,0.2,-0.014859209151704186,5.312102819120647,0.357460678807947,0.2,11015,3.1568024158477783,0.048439004,2.7109622955322266
124,19.295,0.725,0.722,2205,36126720,0.74,-0.05,0.035,-4.625157896798986,0.7095137238502502,0.0001,0.2,-0.008015084702464688,5.1411108087947355,0.3795324427480916,0.2,11020,2.7630066871643066,0.064281344,4.6544365882873535
124,18.78,0.704,0.7,2206,36143104,0.725,-0.055,0.033,-4.564649894766139,0.692898154258728,0.0001,0.2,-0.0018352674219201054,5.552936276699083,0.3436439479638009,0.2,11025,2.31589674949646,0.043831952,5.458557605743408
123,19.552,0.692,0.7,2207,36159488,0.708,-0.048,0.032,-4.513850880907728,0.6929361820220947,0.0001,0.2,0.010561141103820561,5.40814952107219,0.33882913961038963,0.2,11030,1.6101551055908203,0.047663614,4.386940956115723
123,18.274,0.675,0.678,2208,36175872,0.694,-0.05,0.031,-4.5115966595136205,0.6892109513282776,0.0001,0.2,-0.006354483002080367,5.460032710662255,0.360546875,0.2,11035,2.7262072563171387,0.05739391,3.397970199584961
124,20.512,0.723,0.749,2209,36192256,0.739,-0.052,0.035,-4.481214171961734,0.6457406878471375,0.0001,0.2,0.01644204292250307,6.514407040780051,0.24479166666666666,0.2,11040,0.6015400886535645,0.022030445,6.77793025970459
124,19.218,0.696,0.702,2210,36208640,0.716,-0.052,0.032,-4.589207510153453,0.6977347433567047,0.0001,0.2,0.015475638778298162,5.30584433923165,0.2704264322916667,0.2,11045,1.0058038234710693,0.023501098,2.689605951309204
124,19.146,0.707,0.697,2211,36225024,0.723,-0.05,0.034,-4.589945908192988,0.668742299079895,0.0001,0.2,-0.010993195163620103,5.873102733305284,0.36926354895104896,0.2,11050,3.0245673656463623,0.049869392,3.6839053630828857
124,20.005,0.723,0.735,2212,36241408,0.733,-0.045,0.035,-4.562492037973096,0.6772722601890564,0.0001,0.2,-0.006560768077765862,5.723663661749132,0.35688634072580644,0.2,11055,2.619908094406128,0.04217116,3.5296900272369385
124,17.655,0.672,0.652,2213,36257792,0.691,-0.05,0.03,-4.591815018733608,0.6414950788021088,0.0001,0.2,-0.015025650021810097,6.385184131737138,0.35237249163879597,0.2,11060,3.1410648822784424,0.05390658,4.806478977203369
124,17.862,0.635,0.663,2214,36274176,0.664,-0.058,0.029,-4.563038428624471,0.6634836196899414,0.0001,0.2,0.017008944915494685,6.050899290677273,0.30320785984848486,0.2,11065,1.388901948928833,0.05565037,3.991913318634033
124,19.873,0.728,0.726,2215,36290560,0.738,-0.045,0.035,-4.57043990317513,0.6694123148918152,0.0001,0.2,0.014319332179558627,5.896054650054259,0.3196806066176471,0.2,11070,1.4323394298553467,0.046296716,5.713217258453369
124,19.506,0.703,0.712,2216,36306944,0.722,-0.054,0.034,-4.573636207424227,0.6978856325149536,0.0001,0.2,0.018959460138786036,5.304505694107931,0.29136782786885246,0.2,11075,1.2878282070159912,0.025929164,4.917611598968506
123,18.83,0.701,0.68,2217,36323328,0.714,-0.048,0.034,-4.521882003751294,0.7029496431350708,0.0001,0.2,0.021299259255415405,5.207662360421542,0.29364224137931033,0.2,11080,1.2114415168762207,0.027322445,4.318058967590332
123,20.332,0.704,0.719,2218,36339712,0.721,-0.048,0.031,-4.497207923527181,0.6528174877166748,0.0001,0.2,0.016690761755037045,6.186386430350534,0.32396213503649635,0.2,11085,1.451784372329712,0.05122243,3.523613452911377
124,18.949,0.717,0.7,2219,36356096,0.731,-0.046,0.032,-4.539364765785836,0.684537947177887,0.0001,0.2,0.005467282341340103,5.526049492810223,0.3206081081081081,0.2,11090,1.9305880069732666,0.043970093,6.868052959442139
123,19.189,0.686,0.684,2220,36372480,0.709,-0.054,0.03,-4.530469703674316,0.6661657691001892,0.0001,0.2,0.016496750031812835,6.020134559044471,0.2890625,0.2,11095,1.3593673706054688,0.06649169,4.2259297370910645
124,19.2,0.671,0.709,2221,36388864,0.687,-0.048,0.032,-4.531559737105119,0.6637164950370789,0.0001,0.2,0.013005497522260013,5.8282295136075275,0.3125,0.2,11100,1.5954716205596924,0.04737669,6.010098934173584
124,20.932,0.762,0.768,2222,36405248,0.774,-0.047,0.035,-4.52544245147705,0.6667812466621399,0.0001,0.2,0.020625557333230973,5.8422730388641355,0.3203125,0.2,11105,1.3133206367492676,0.031190243,6.097101211547852
124,18.663,0.683,0.697,2223,36421632,0.703,-0.051,0.031,-4.55444943692003,0.6833963692188263,0.0001,0.2,-0.0022744729150352733,5.666876096810613,0.347412109375,0.2,11110,2.3386034965515137,0.04269491,4.066134452819824
124,20.056,0.737,0.734,2224,36438016,0.744,-0.041,0.035,-4.491821292716424,0.6609432399272919,0.0001,0.2,-0.006767834768669816,6.028903288859517,0.35704022988505746,0.2,11115,2.7483279705047607,0.055465497,3.8695006370544434
123,16.677,0.68,0.647,2225,36454400,0.703,-0.054,0.031,-4.451646112928204,0.6722017824649811,0.0001,0.2,0.016074468847364187,5.714855173054864,0.3082873774509804,0.2,11120,1.0659148693084717,0.029817488,3.496614694595337
124,18.366,0.686,0.672,2226,36470784,0.709,-0.056,0.033,-4.441226587540064,0.6369292438030243,0.0001,0.2,-0.021548774126821605,6.414959437419206,0.38203125,0.2,11125,4.118571758270264,0.054552972,5.331779479980469
124,18.272,0.693,0.684,2227,36487168,0.709,-0.049,0.033,-4.466807858295033,0.6520688533782959,0.0001,0.2,-0.014566393618953247,6.093687481836441,0.36040233180428133,0.2,11130,3.44106388092041,0.049450006,4.474447250366211
123,18.096,0.689,0.672,2228,36503552,0.711,-0.055,0.033,-4.4403152063991245,0.6514221131801605,0.0001,0.2,-0.018213807414233518,6.284993692060535,0.3805521418539326,0.2,11135,3.738149881362915,0.04792065,5.796257972717285
123,18.778,0.709,0.698,2229,36519936,0.722,-0.047,0.034,-4.432450906090114,0.6628764867782593,0.0001,0.2,-0.0033912911120316256,5.8405673680098165,0.35940896739130435,0.2,11140,2.419111728668213,0.04331835,6.317273139953613
124,17.415,0.659,0.671,2230,36536320,0.685,-0.056,0.029,-4.420913562238455,0.6757258176803589,0.0001,0.2,-0.002124553858620455,5.739297255933524,0.3543235441767068,0.2,11145,2.6253278255462646,0.04319654,4.083718299865723
124,20.329,0.727,0.726,2231,36552704,0.736,-0.043,0.034,-4.396347900673195,0.6512255370616913,0.0001,0.2,0.018414873243482024,6.170491944419013,0.33032407407407405,0.2,11150,1.4125065803527832,0.054169305,2.934648036956787
124,18.348,0.654,0.672,2232,36569088,0.678,-0.053,0.029,-4.438525159480208,0.6859553158283234,0.0001,0.2,0.02094538817655737,5.57983332771366,0.311573093220339,0.2,11155,1.2323079109191895,0.029658617,3.944042444229126
123,18.748,0.712,0.713,2233,36585472,0.728,-0.049,0.033,-4.461666079454644,0.6433672606945038,0.0001,0.2,-0.005845341100465766,6.4008072891900705,0.35125968992248063,0.2,11160,2.7029573917388916,0.06626731,3.994790554046631
124,19.47,0.729,0.717,2234,36601856,0.738,-0.043,0.034,-4.424664353215417,0.6721349358558655,0.0001,0.2,0.019552312387052434,5.917307081148606,0.3174660852713178,0.2,11165,1.35093355178833,0.08007145,4.037830352783203
124,18.501,0.69,0.687,2235,36618240,0.713,-0.055,0.032,-4.419734199841817,0.6810692250728607,0.0001,0.2,0.02007325974321275,5.775214970111847,0.33362926136363635,0.2,11170,1.3889379501342773,0.06437589,3.6382012367248535
