rollout/episode_reward,rollout/episode_length,time/fps,rollout/rew_collision,rollout/rew_termination,rollout/total_reward,time/iterations,rollout/rew_surface_coverage_2d,time/total_timesteps,train/loss,train/approx_kl,time/training,train/value_loss,train/clip_range_vf,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/n_updates
0.654,20.524,110,-0.058,0.03,0.68,2146,0.708,35160064,3.255500078201294,0.047222923,2.929785966873169,5.989205376533427,0.2,0.6562968492507935,0.0001,0.2,-0.010558054240559661,0.3176434608540925,-4.2538855695215405,10725
0.665,20.848,110,-0.056,0.028,0.669,2147,0.696,35176448,4.109452724456787,0.043797005,3.4057390689849854,6.565738572664787,0.2,0.6236506104469299,0.0001,0.2,-0.014275326283557191,0.3379745015337423,-4.236625308639432,10730
0.663,21.783,110,-0.057,0.028,0.663,2148,0.692,35192832,5.561910629272461,0.04907615,2.7615714073181152,6.5121050150889275,0.2,0.6303341686725616,0.0001,0.2,-0.007198283845945349,0.3245872641509434,-4.209436600163298,10735
0.64,20.326,111,-0.066,0.024,0.611,2149,0.652,35209216,5.165678024291992,0.03344463,1.851386308670044,6.549893054584999,0.2,0.618444561958313,0.0001,0.2,0.003997816788400971,0.2789106638418079,-4.222070517513038,10740
0.645,20.305,111,-0.064,0.025,0.621,2150,0.66,35225600,3.573869466781616,0.038905717,1.773613452911377,6.801086448089421,0.2,0.6087292730808258,0.0001,0.2,0.005134156796188034,0.27823464912280704,-4.192532680188006,10745
0.622,19.694,111,-0.057,0.025,0.628,2151,0.66,35241984,4.508159637451172,0.04257583,1.9678211212158203,6.110236576983803,0.2,0.649377703666687,0.0001,0.2,0.00457147903936474,0.3006578947368421,-4.21069752793563,10750
0.651,20.62,110,-0.057,0.031,0.677,2152,0.704,35258368,4.895220756530762,0.065957166,1.3582179546356201,6.556964990746884,0.2,0.6229275465011597,0.0001,0.2,0.01909651817711255,0.30021469465648853,-4.267620394248088,10755
0.666,21.618,111,-0.056,0.025,0.653,2153,0.683,35274752,4.63298225402832,0.043809347,1.8698599338531494,6.472260596343825,0.2,0.62440025806427,0.0001,0.2,0.0053390991122806595,0.3377503453038674,-4.252358248220623,10760
0.632,19.783,111,-0.066,0.023,0.616,2154,0.659,35291136,4.3894195556640625,0.07045418,1.3589472770690918,6.398853112723081,0.2,0.6240066885948181,0.0001,0.2,0.021209954305459525,0.30832538167938933,-4.295836978286277,10765
0.651,20.52,111,-0.06,0.026,0.647,2155,0.68,35307520,3.8226122856140137,0.07713509,2.6781413555145264,6.430275675851547,0.2,0.6273773610591888,0.0001,0.2,-0.005564639397356876,0.35581833657587547,-4.299558935462269,10770
0.662,21.205,110,-0.055,0.025,0.638,2156,0.668,35323904,4.045156478881836,0.031757224,1.2756693363189697,6.343856803832516,0.2,0.6292190253734589,0.0001,0.2,0.020103550816495574,0.3188634072580645,-4.359922828212861,10775
0.614,18.821,110,-0.059,0.025,0.643,2157,0.677,35340288,5.184366226196289,0.029431647,1.2762277126312256,6.287116292984255,0.2,0.6310771405696869,0.0001,0.2,0.02101421357703305,0.30367943548387094,-4.401536003235848,10780
0.663,21.118,110,-0.05,0.029,0.669,2158,0.689,35356672,3.774258852005005,0.07761532,2.6763243675231934,6.893125170399706,0.2,0.6039049923419952,0.0001,0.2,-0.004562687627057969,0.3542071984435798,-4.39424028749132,10785
0.667,21.869,110,-0.053,0.029,0.685,2159,0.709,35373056,6.915844440460205,0.04946356,3.8379592895507812,6.939311090031186,0.2,0.5968949794769287,0.0001,0.2,-0.020473165397305745,0.36919341216216217,-4.431955191895768,10790
0.644,20.566,110,-0.05,0.029,0.698,2160,0.719,35389440,4.469995975494385,0.044466697,2.0637433528900146,6.855402700901031,0.2,0.6050897836685181,0.0001,0.2,0.0013161220797337592,0.34265625,-4.441844844818116,10795
0.611,18.452,110,-0.062,0.025,0.617,2161,0.654,35405824,3.3306946754455566,0.04632831,3.260236978530884,6.448267607172584,0.2,0.6129979193210602,0.0001,0.2,-0.014103863868791207,0.3466361464968153,-4.4990545063261775,10800
0.624,19.351,110,-0.068,0.023,0.579,2162,0.624,35422208,4.269261360168457,0.046298753,2.954698324203491,6.456817348659661,0.2,0.6201899945735931,0.0001,0.2,-0.011869951868462231,0.34976589721254353,-4.484693013832544,10805
0.65,21.101,110,-0.057,0.029,0.671,2163,0.7,35438592,2.4583091735839844,0.043508742,1.5068440437316895,6.641904551688939,0.2,0.6087327301502228,0.0001,0.2,0.012868733285632853,0.3016909246575342,-4.450842916148982,10810
0.677,22.894,111,-0.057,0.027,0.663,2164,0.692,35454976,4.243251323699951,0.046036135,2.756958484649658,6.217691856533734,0.2,0.6396054327487946,0.0001,0.2,-0.007030594715181349,0.34246735074626866,-4.480999891437701,10815
0.653,21.377,110,-0.06,0.029,0.654,2165,0.685,35471360,6.042006015777588,0.029104887,1.317387342453003,6.775272834958054,0.2,0.6053504645824432,0.0001,0.2,0.019076225501815165,0.31329970472440943,-4.4682625372578775,10820
0.671,21.026,110,-0.055,0.028,0.661,2166,0.687,35487744,4.752529144287109,0.040459745,1.817472219467163,6.53283386609771,0.2,0.6136829555034637,0.0001,0.2,0.006926610827742314,0.29847301136363635,-4.467805810950019,10825
0.654,20.91,110,-0.058,0.028,0.654,2167,0.684,35504128,6.103654861450195,0.03801034,2.578317642211914,6.3340492440036025,0.2,0.6264848709106445,0.0001,0.2,-0.002635117609008967,0.3317018072289157,-4.394696241401764,10830
0.638,20.848,110,-0.048,0.027,0.643,2168,0.664,35520512,4.659051418304443,0.0562492,2.7308130264282227,6.1189503706000155,0.2,0.6349153220653534,0.0001,0.2,-0.00922581197573545,0.33293726235741444,-4.469164799374773,10835
0.638,19.892,110,-0.061,0.025,0.632,2169,0.669,35536896,3.8202121257781982,0.0485164,3.078322649002075,6.50649111449313,0.2,0.6173376441001892,0.0001,0.2,-0.012984863729501257,0.33761160714285715,-4.52558371485496,10840
0.633,20.288,110,-0.057,0.027,0.634,2170,0.664,35553280,3.2551815509796143,0.045906518,2.8862359523773193,6.233513735181136,0.2,0.6322371363639832,0.0001,0.2,-0.008703297910300627,0.33680867805755393,-4.487710793241322,10845
0.664,21.343,110,-0.057,0.027,0.651,2171,0.681,35569664,3.3960349559783936,0.04204848,1.712975263595581,6.2128358595299,0.2,0.6313364207744598,0.0001,0.2,0.0064597960900176655,0.2866003787878788,-4.547702118844697,10850
0.605,19.176,110,-0.064,0.024,0.601,2172,0.642,35586048,4.134152412414551,0.04365863,3.745985269546509,6.109344276364821,0.2,0.6480892896652222,0.0001,0.2,-0.02141255116441037,0.3464118767313019,-4.600013867639769,10855
0.642,20.607,110,-0.057,0.022,0.597,2173,0.631,35602432,5.189740180969238,0.022425573,0.72867751121521,6.491578429085868,0.2,0.6173229813575745,0.0001,0.2,0.009694662397461279,0.24676339285714285,-4.614409044810704,10860
0.636,20.363,110,-0.051,0.028,0.659,2174,0.683,35618816,6.665472030639648,0.046178278,3.4962174892425537,6.378910669208278,0.2,0.6265453398227692,0.0001,0.2,-0.017591905493575793,0.3571098372781065,-4.560672895442805,10865
0.636,19.862,110,-0.062,0.027,0.638,2175,0.673,35635200,7.204312801361084,0.05205704,2.7035815715789795,6.511468507320945,0.2,0.6130726337432861,0.0001,0.2,-0.0071669415128328105,0.3260596264367816,-4.5635446479037345,10870
0.642,20.404,111,-0.053,0.028,0.676,2176,0.701,35651584,4.769028663635254,0.03714355,2.630084276199341,6.559256639331579,0.2,0.6177695095539093,0.0001,0.2,-0.005963455900200643,0.333709716796875,-4.506029391661286,10875
0.664,20.751,111,-0.062,0.029,0.647,2177,0.68,35667968,5.221938610076904,0.04407441,3.6551835536956787,6.242854215605738,0.2,0.6372721791267395,0.0001,0.2,-0.019179438776402567,0.3502788597733711,-4.495807343772046,10880
0.654,20.977,111,-0.062,0.026,0.641,2178,0.677,35684352,4.0217180252075195,0.03816689,1.735997200012207,6.139234537136055,0.2,0.6527394354343414,0.0001,0.2,0.006488739524014339,0.2927114520958084,-4.550962248248254,10885
0.657,20.899,110,-0.063,0.026,0.599,2179,0.636,35700736,3.6320624351501465,0.042650286,3.135157346725464,6.233325415889159,0.2,0.6403393447399139,0.0001,0.2,-0.013432425340415527,0.3333505794701987,-4.528663823146694,10890
0.643,20.862,109,-0.053,0.028,0.634,2180,0.659,35717120,6.116286754608154,0.04045794,1.8840687274932861,6.199115203377979,0.2,0.6456411480903625,0.0001,0.2,0.003638305057532312,0.3005037568306011,-4.49370500950214,10895
0.644,20.25,109,-0.063,0.023,0.596,2181,0.636,35733504,4.173740863800049,0.053072657,1.3967311382293701,6.242275363427622,0.2,0.6405945420265198,0.0001,0.2,0.016147495240524962,0.2927662037037037,-4.480108801523844,10900
0.657,20.719,108,-0.054,0.028,0.663,2182,0.688,35749888,4.591011047363281,0.048705198,1.4361882209777832,6.35517863461571,0.2,0.6382560729980469,0.0001,0.2,0.014793385561202129,0.29927007299270075,-4.45573786923485,10905
0.662,20.827,108,-0.06,0.027,0.651,2183,0.684,35766272,3.886539936065674,0.04883127,2.8615260124206543,6.240023321671919,0.2,0.6411245167255402,0.0001,0.2,-0.009397888986224477,0.33105113636363637,-4.537405828996138,10910
0.612,19.515,108,-0.059,0.023,0.614,2184,0.649,35782656,3.854851245880127,0.0799621,2.6811318397521973,6.838316085273654,0.2,0.6071911156177521,0.0001,0.2,-0.005189158288754726,0.3367582684824903,-4.466180729031099,10915
0.638,19.899,109,-0.056,0.031,0.684,2185,0.71,35799040,5.1673903465271,0.05124338,2.7542943954467773,6.205388685141354,0.2,0.6343999207019806,0.0001,0.2,-0.006154522549042471,0.33343982342007433,-4.540558091769874,10920
0.623,19.388,107,-0.06,0.025,0.621,2186,0.656,35815424,3.909790277481079,0.099948406,5.332054138183594,6.290355301275123,0.2,0.6368402540683746,0.0001,0.2,-0.03393051759875425,0.3875335038986355,-4.523792170176962,10925
0.655,20.403,108,-0.057,0.026,0.655,2187,0.686,35831808,5.355569362640381,0.019546162,0.7002499103546143,6.9334656420876,0.2,0.6225744187831879,0.0001,0.2,0.010697312680456568,0.21760110294117646,-4.500116516562069,10930
0.666,20.411,108,-0.062,0.025,0.632,2188,0.668,35848192,5.241637229919434,0.05480225,2.7706573009490967,6.245586682794692,0.2,0.639378011226654,0.0001,0.2,-0.009602242107555437,0.3181179775280899,-4.5346068693011,10935
0.635,19.77,108,-0.055,0.029,0.669,2189,0.694,35864576,4.4920501708984375,0.04617316,3.6698801517486572,6.7738031935759375,0.2,0.6173973381519318,0.0001,0.2,-0.019007949129527926,0.355435552407932,-4.530291387109513,10940
0.635,19.76,108,-0.065,0.021,0.571,2190,0.614,35880960,5.991040229797363,0.038475327,2.4966633319854736,6.311082570751508,0.2,0.6281797289848328,0.0001,0.2,-0.004538137203780934,0.3282877604166667,-4.507566910982132,10945
0.646,19.896,108,-0.055,0.029,0.658,2191,0.684,35897344,4.463099002838135,0.036314853,2.4685022830963135,6.3436336998178176,0.2,0.6320774555206299,0.0001,0.2,-0.0049937774677674815,0.3131893382352941,-4.502302883052025,10950
0.653,20.672,108,-0.059,0.025,0.642,2192,0.676,35913728,6.039037704467773,0.046360053,1.517043113708496,6.584210276603699,0.2,0.6311162710189819,0.0001,0.2,0.00939151786956681,0.2913099315068493,-4.446690343830683,10955
0.7,22.033,108,-0.049,0.033,0.728,2193,0.743,35930112,7.055885314941406,0.023058841,0.8773598670959473,6.527430650733766,0.2,0.6293289065361023,0.0001,0.2,0.0147504796761842,0.248046875,-4.428655840101696,10960
0.65,20.777,109,-0.051,0.03,0.676,2194,0.697,35946496,5.9777679443359375,0.02654817,1.292234182357788,6.222875114440918,0.2,0.647119402885437,0.0001,0.2,0.017124881699681283,0.286,-4.397532520294189,10965
0.634,19.438,109,-0.064,0.025,0.623,2195,0.663,35962880,4.874608039855957,0.023415418,0.9370684623718262,6.751114494197971,0.2,0.6342729926109314,0.0001,0.2,0.014925080904184462,0.26339285714285715,-4.431405434241662,10970
0.669,21.099,108,-0.059,0.029,0.671,2196,0.701,35979264,6.020019054412842,0.04528105,1.4422180652618408,6.904512120665406,0.2,0.6167747974395752,0.0001,0.2,0.014184852036908805,0.29209757194244607,-4.423899523645854,10975
0.637,20.0,107,-0.061,0.026,0.633,2197,0.668,35995648,2.8689701557159424,0.04244668,1.9773480892181396,6.418978379418452,0.2,0.627138763666153,0.0001,0.2,0.001127014397449481,0.319091796875,-4.460896120717128,10980
0.649,20.526,108,-0.056,0.027,0.644,2198,0.673,36012032,4.703597068786621,0.04958806,3.922830820083618,6.660340041001216,0.2,0.6216232478618622,0.0001,0.2,-0.02062369900105882,0.37272049071618035,-4.441690523365132,10985
0.629,19.76,108,-0.062,0.029,0.66,2199,0.693,36028416,7.645735740661621,0.024034876,0.9762341976165771,6.707345627723856,0.2,0.6155265867710114,0.0001,0.2,0.015755390748381615,0.2634640957446808,-4.467765422577553,10990
0.689,21.975,109,-0.057,0.03,0.662,2200,0.69,36044800,3.6772983074188232,0.089822695,1.33634614944458,6.276566084041152,0.2,0.6399163603782654,0.0001,0.2,0.01843769925595947,0.2956637596899225,-4.486213270083878,10995
0.622,19.586,109,-0.061,0.024,0.616,2201,0.653,36061184,4.5612592697143555,0.05185085,4.346669673919678,6.9414826788026,0.2,0.5946235358715057,0.0001,0.2,-0.025268681610763285,0.36101581145584727,-4.438152328026892,11000
0.617,19.588,109,-0.057,0.026,0.644,2202,0.676,36077568,5.26032018661499,0.07057412,1.38773775100708,6.962636496081497,0.2,0.5989943444728851,0.0001,0.2,0.016913366436986536,0.2733783143939394,-4.425448395989158,11005
0.644,20.276,107,-0.054,0.025,0.626,2203,0.655,36093952,4.865711688995361,0.025138281,1.3191921710968018,6.499727091451329,0.2,0.6259271502494812,0.0001,0.2,0.015021346626788612,0.2802042322834646,-4.416569289260023,11010
0.656,20.314,109,-0.054,0.028,0.682,2204,0.709,36110336,7.058441162109375,0.04941606,2.9146995544433594,6.723785050880951,0.2,0.6146077811717987,0.0001,0.2,-0.007714651585105927,0.33632952508960573,-4.394991237202853,11015
0.637,20.563,109,-0.058,0.026,0.611,2205,0.643,36126720,3.859976053237915,0.04246914,2.2914531230926514,6.659381009874301,0.2,0.6172841489315033,0.0001,0.2,-0.00034163089056090534,0.32858455882352944,-4.415983066299922,11020
0.674,21.418,108,-0.05,0.028,0.661,2206,0.684,36143104,3.374849319458008,0.040164005,3.546035051345825,6.813952508210437,0.2,0.6015239059925079,0.0001,0.2,-0.017356876447753123,0.3149056085043988,-4.440082489919802,11025
0.649,20.881,108,-0.057,0.026,0.64,2207,0.672,36159488,4.589902400970459,0.039233945,1.6101939678192139,6.668114482582389,0.2,0.6178151667118073,0.0001,0.2,0.011030933843901405,0.2843445616883117,-4.435960797520427,11030
0.66,20.308,109,-0.062,0.027,0.638,2208,0.673,36175872,5.275119304656982,0.020849837,0.8730251789093018,6.615357191789718,0.2,0.6257083117961884,0.0001,0.2,0.016816264971913325,0.23223586309523808,-4.424000575428917,11035
0.623,19.048,109,-0.049,0.027,0.65,2209,0.672,36192256,4.821268081665039,0.041862406,2.0142247676849365,6.602355369587534,0.2,0.6184093654155731,0.0001,0.2,0.0026989012462154184,0.32397712628865977,-4.438857806097601,11040
0.659,20.953,108,-0.052,0.031,0.708,2210,0.728,36208640,6.148017406463623,0.043335013,1.7931158542633057,6.7274882504016675,0.2,0.6104002892971039,0.0001,0.2,0.0029012385185140407,0.30590679190751446,-4.449596057737494,11045
0.593,18.487,109,-0.069,0.023,0.578,2211,0.624,36225024,6.192790985107422,0.049134698,3.5507874488830566,6.864609822104959,0.2,0.6028701663017273,0.0001,0.2,-0.018265635555829194,0.35418198529411765,-4.424117919977974,11050
0.653,21.132,109,-0.056,0.028,0.649,2212,0.677,36241408,4.294865131378174,0.040796045,1.9614710807800293,6.472899184582081,0.2,0.6178661286830902,0.0001,0.2,0.002294649966952807,0.31748670212765956,-4.442263407910124,11055
0.645,20.472,109,-0.055,0.029,0.657,2213,0.683,36257792,4.317368030548096,0.044829424,1.5205192565917969,6.26941240156019,0.2,0.6298167705535889,0.0001,0.2,0.011206880004170377,0.30046452702702703,-4.484505282865988,11060
0.661,21.291,109,-0.056,0.028,0.654,2214,0.681,36274176,4.81645393371582,0.07573828,2.682880163192749,6.7242115708284595,0.2,0.6090508699417114,0.0001,0.2,-0.004930768486892068,0.3474140019379845,-4.4601242283518,11065
0.615,19.205,108,-0.065,0.024,0.622,2215,0.663,36290560,4.920025825500488,0.047720898,1.4326140880584717,6.57194394173382,0.2,0.6130573153495789,0.0001,0.2,0.009754012057410298,0.2995728417266187,-4.4165969100787486,11070
0.608,19.024,108,-0.063,0.021,0.59,2216,0.633,36306944,5.745427131652832,0.04698391,3.259107828140259,6.625067268537172,0.2,0.6226509213447571,0.0001,0.2,-0.012341683366638384,0.33319935691318325,-4.438576177002149,11075
0.632,20.286,108,-0.061,0.027,0.635,2217,0.669,36323328,8.439042091369629,0.03218204,1.186121940612793,6.616123456540315,0.2,0.6210502684116364,0.0001,0.2,0.02005061829543632,0.3360733695652174,-4.425563667131507,11080
0.587,18.363,108,-0.067,0.022,0.572,2218,0.617,36339712,5.751629829406738,0.027243968,1.0751736164093018,6.303793453253233,0.2,0.6219895482063293,0.0001,0.2,0.01641750688521335,0.2873347355769231,-4.499628250415508,11085
0.606,19.0,109,-0.067,0.022,0.591,2219,0.636,36356096,3.2199296951293945,0.05522765,1.4158239364624023,6.604218226760181,0.2,0.6145048439502716,0.0001,0.2,0.017580727024921285,0.2889458955223881,-4.517253416687695,11090
0.641,20.367,109,-0.058,0.025,0.628,2220,0.661,36372480,7.329280376434326,0.025141368,0.8812916278839111,7.033332875195671,0.2,0.5927367210388184,0.0001,0.2,0.015963435101815884,0.2677389705882353,-4.429798546959372,11095
0.629,19.746,109,-0.057,0.027,0.635,2221,0.665,36388864,4.491023063659668,0.11204483,2.6582720279693604,6.53856647710392,0.2,0.6144923269748688,0.0001,0.2,-0.005875043850029721,0.31821498054474706,-4.44005317168477,11100
0.657,20.395,109,-0.05,0.03,0.682,2222,0.701,36405248,7.688191890716553,0.048435066,1.5030601024627686,6.724773808701397,0.2,0.611689418554306,0.0001,0.2,0.0137440770105395,0.2890625,-4.408987920578212,11105
0.621,20.057,109,-0.06,0.029,0.656,2223,0.687,36421632,5.152993202209473,0.044293262,2.34352707862854,6.219345054795257,0.2,0.641569197177887,0.0001,0.2,-0.0020069114707278466,0.344095685840708,-4.356839076607629,11110
0.62,19.64,108,-0.058,0.025,0.632,2224,0.665,36438016,3.665782928466797,0.044461094,1.9202940464019775,6.210625097315798,0.2,0.6378171443939209,0.0001,0.2,0.004438080339221865,0.3119119623655914,-4.361589342035273,11115
0.635,20.733,109,-0.058,0.029,0.66,2225,0.689,36454400,5.373623847961426,0.04762277,3.0195186138153076,6.798566302759894,0.2,0.6045969426631927,0.0001,0.2,-0.009147031838074327,0.3423221982758621,-4.364758659231252,11120
0.624,19.14,109,-0.06,0.022,0.607,2226,0.645,36470784,7.042013645172119,0.0486578,3.261695146560669,7.01534478732953,0.2,0.5991703271865845,0.0001,0.2,-0.014005680321552121,0.338683107028754,-4.360171470398339,11125
0.667,21.528,109,-0.05,0.026,0.656,2227,0.68,36487168,5.163544178009033,0.040341884,2.017836093902588,6.714639503103464,0.2,0.6071171164512634,0.0001,0.2,0.004106185543761043,0.31367389896373055,-4.335493299009887,11130
0.646,20.12,110,-0.057,0.027,0.671,2228,0.701,36503552,9.269084930419922,0.044245314,1.7944848537445068,6.682389008587804,0.2,0.6128314733505249,0.0001,0.2,0.006174590575091284,0.3174838362068966,-4.341691694040408,11135
0.663,20.71,109,-0.059,0.027,0.652,2229,0.684,36519936,5.192559242248535,0.041232336,2.3714137077331543,6.565459453223045,0.2,0.6092301905155182,0.0001,0.2,-0.0017410595043513336,0.32308799342105265,-4.334146440029144,11140
0.649,20.897,109,-0.055,0.028,0.666,2230,0.692,36536320,5.891298294067383,0.021671223,0.7067000865936279,6.6874635640312645,0.2,0.6186455190181732,0.0001,0.2,0.015309982618097873,0.240234375,-4.323311479652629,11145
0.677,21.593,109,-0.052,0.027,0.643,2231,0.668,36552704,6.6053266525268555,0.041318797,1.6299586296081543,6.689575886115049,0.2,0.6086926162242889,0.0001,0.2,0.010089414728542741,0.2963241185897436,-4.307123292715121,11150
0.652,20.736,109,-0.062,0.025,0.616,2232,0.653,36569088,1.9276374578475952,0.04671315,2.9161481857299805,6.7185241093872285,0.2,0.6143426895141602,0.0001,0.2,-0.008015768285444442,0.33252992021276595,-4.268837666680627,11155
0.61,18.652,110,-0.061,0.025,0.612,2233,0.648,36585472,6.334977626800537,0.026235616,0.9870731830596924,6.53683478274244,0.2,0.6190367341041565,0.0001,0.2,0.016242034436064832,0.273188164893617,-4.2997435458163,11160
0.613,19.591,109,-0.059,0.026,0.639,2234,0.672,36601856,5.976656913757324,0.039870776,1.9527873992919922,6.832643367389944,0.2,0.6032034456729889,0.0001,0.2,0.0023204595009910867,0.2997159090909091,-4.288267339614624,11165
0.606,18.793,109,-0.062,0.024,0.62,2235,0.657,36618240,4.829331398010254,0.05199753,1.3648455142974854,6.554921434125827,0.2,0.6213646829128265,0.0001,0.2,0.016195207407683817,0.27677719465648853,-4.2754725172319485,11170
0.627,19.634,110,-0.058,0.025,0.614,2236,0.647,36634624,6.127706050872803,0.029568715,1.8737409114837646,6.791082153004178,0.2,0.5988911390304565,0.0001,0.2,0.00282395559553448,0.25289191988950277,-4.339034986759418,11175
0.639,20.001,109,-0.06,0.026,0.643,2237,0.677,36651008,4.413239479064941,0.047740113,1.7998342514038086,6.414078553517659,0.2,0.631944328546524,0.0001,0.2,0.003127381387541349,0.2936871408045977,-4.347587958149527,11180
0.603,18.719,109,-0.065,0.026,0.591,2238,0.63,36667392,3.913264751434326,0.043983605,2.5922787189483643,6.561737708507046,0.2,0.6251851618289948,0.0001,0.2,-0.003093481082619438,0.3429624495967742,-4.323739272932852,11185
0.636,20.677,109,-0.054,0.027,0.658,2239,0.685,36683776,3.5193216800689697,0.051867116,2.851555347442627,6.774823445473274,0.2,0.6036017835140228,0.0001,0.2,-0.007370122162842729,0.3326870437956204,-4.3738917434302556,11190
0.639,20.016,109,-0.057,0.024,0.643,2240,0.676,36700160,5.699436187744141,0.041957807,1.6831321716308594,6.258510852161842,0.2,0.6350361704826355,0.0001,0.2,0.007467237248120806,0.3041435917721519,-4.3432401856289635,11195
0.648,20.494,109,-0.063,0.024,0.623,2241,0.663,36716544,5.606270790100098,0.047141436,3.5790863037109375,6.902080442713595,0.2,0.6057664752006531,0.0001,0.2,-0.016011679115512503,0.3417744252873563,-4.366815909572031,11200
0.626,19.677,110,-0.052,0.027,0.646,2242,0.671,36732928,6.196464538574219,0.059764728,1.3481993675231934,6.745552343588609,0.2,0.6094482839107513,0.0001,0.2,0.017212937836750195,0.27379807692307695,-4.323512297410232,11205
0.631,19.324,109,-0.06,0.024,0.63,2243,0.666,36749312,4.221786975860596,0.05304997,2.7534422874450684,6.348285147121975,0.2,0.6270433068275452,0.0001,0.2,-0.005935274075044501,0.34236959586466165,-4.328807440019192,11210
0.619,20.403,109,-0.06,0.027,0.645,2244,0.677,36765696,8.850555419921875,0.023707153,0.558673620223999,6.716317424067745,0.2,0.614664614200592,0.0001,0.2,0.016270951885316107,0.25361689814814814,-4.298471600921066,11215
0.654,20.624,109,-0.059,0.024,0.611,2245,0.645,36782080,6.737767219543457,0.063805655,1.4167439937591553,6.696053866986875,0.2,0.6046322286128998,0.0001,0.2,0.015719581029757304,0.30167824074074073,-4.262637701740971,11220
0.642,19.802,109,-0.065,0.023,0.59,2246,0.632,36798464,3.961921453475952,0.04758816,1.7640244960784912,6.88068982694276,0.2,0.6037448942661285,0.0001,0.2,0.011674353268724926,0.33533653846153844,-4.215344375407202,11225
0.628,19.166,109,-0.058,0.025,0.623,2247,0.656,36814848,4.957880020141602,0.026027637,0.9607288837432861,7.0171849596631395,0.2,0.598718672990799,0.0001,0.2,0.015273006725032906,0.27214972527472525,-4.153596453614288,11230
0.616,19.671,109,-0.065,0.023,0.609,2248,0.651,36831232,3.8683714866638184,0.044107947,1.6236467361450195,6.558849878800221,0.2,0.6125750839710236,0.0001,0.2,0.008831031996613512,0.30103165064102566,-4.202662940208729,11235
0.668,21.197,109,-0.052,0.029,0.68,2249,0.703,36847616,7.999180793762207,0.02800017,0.8861417770385742,6.607043423372157,0.2,0.6112220883369446,0.0001,0.2,0.01875705938676701,0.27003676470588234,-4.196883936489329,11240
0.625,19.285,109,-0.066,0.022,0.593,2250,0.636,36864000,5.734758377075195,0.021904947,0.4882380962371826,6.295405925588405,0.2,0.6258324384689331,0.0001,0.2,0.012618048651579847,0.21808510638297873,-4.169950809884579,11245
0.654,20.345,110,-0.055,0.026,0.637,2251,0.666,36880384,4.4993767738342285,0.047218096,3.060051918029785,6.203428685665131,0.2,0.6358101665973663,0.0001,0.2,-0.010350719553644996,0.3359638935810811,-4.139061715957281,11250
0.603,18.531,109,-0.061,0.026,0.614,2252,0.649,36896768,3.0887136459350586,0.041097008,1.7447280883789062,6.559424019721617,0.2,0.6298373341560364,0.0001,0.2,0.009568579236875815,0.3178181475903614,-4.037506504231189,11255
0.642,20.709,109,-0.057,0.025,0.619,2253,0.652,36913152,5.124050140380859,0.0477389,1.743330717086792,7.1748010394084885,0.2,0.5939735770225525,0.0001,0.2,0.005819781773151404,0.30727597891566266,-4.059553581548024,11260
0.641,20.978,109,-0.06,0.022,0.593,2254,0.632,36929536,3.5723307132720947,0.041874204,1.779416561126709,6.903738651164742,0.2,0.6021116375923157,0.0001,0.2,0.005494439297593957,0.3067314680232558,-4.099626905696336,11265
0.667,21.045,109,-0.052,0.029,0.682,2255,0.705,36945920,7.513722896575928,0.028112305,1.1519415378570557,6.589433182467212,0.2,0.6141898930072784,0.0001,0.2,0.020499583593829796,0.28652871621621623,-4.08834188048904,11270
0.653,20.794,110,-0.052,0.028,0.65,2256,0.675,36962304,5.439561367034912,0.06063503,2.7205910682678223,6.429450273513794,0.2,0.6277769505977631,0.0001,0.2,-0.005959885860128062,0.32456563706563707,-4.111027280336181,11275
0.67,21.149,110,-0.057,0.027,0.655,2257,0.685,36978688,6.620726585388184,0.05851775,1.3536713123321533,6.473159138482946,0.2,0.620952695608139,0.0001,0.2,0.018104425162247573,0.31506440839694655,-4.162229492464139,11280
0.655,21.211,109,-0.05,0.026,0.688,2258,0.712,36995072,4.180404186248779,0.035754733,2.155661106109619,6.581365235800882,0.2,0.6147670149803162,0.0001,0.2,0.00013403551544523935,0.2979368932038835,-4.139799791632346,11285
0.631,20.771,110,-0.056,0.027,0.668,2259,0.696,37011456,5.986723899841309,0.064684644,1.3418161869049072,6.6218024455584015,0.2,0.6081850230693817,0.0001,0.2,0.016115920489224105,0.29723557692307695,-4.149531940313486,11290
0.658,21.655,109,-0.057,0.025,0.637,2260,0.668,37027840,4.8429365158081055,0.09066202,1.344348430633545,6.722972781159157,0.2,0.6115709245204926,0.0001,0.2,0.017997785651868627,0.2833696705426357,-4.172131750934808,11295
0.648,20.317,110,-0.054,0.027,0.668,2261,0.695,37044224,3.137345552444458,0.04558772,2.8574869632720947,5.852757169550116,0.2,0.6442272663116455,0.0001,0.2,-0.007484622106633403,0.32173295454545453,-4.2230597764795474,11300
0.646,21.417,109,-0.052,0.028,0.659,2262,0.683,37060608,4.2627363204956055,0.046383653,3.574122667312622,6.491117657617081,0.2,0.6220926940441132,0.0001,0.2,-0.01773110016108339,0.3490416061046512,-4.169969604458919,11305
